store_info_id,create_time,score,content
1,2017/08/11,999,瓦崎燒烤火鍋-公館店 公館商圈 火鍋、燒烤、哈根達斯冰淇淋、台灣啤酒無限暢飲通通吃到飽!!!平價燒烤店、捷運公館站
1,2016/12/17,2.0,蠻不予置評的😐不會再來第二次了吧😅唯一的便利性就是滿足2個願望
1,2016/08/18,999,瓦崎燒烤火鍋－捷運美～ＣＰ值極高，公館火鍋燒烤吃到飽，台大學生最愛的火烤兩吃店@饅頭弟生活大小事
1,2016/07/22,999,瓦崎燒烤火鍋♥絕不能錯過脆口彈牙的牛舌♥台北火鍋燒烤吃到飽
1,2016/04/23,999,公館火鍋燒烤吃到飽【瓦崎】材新鮮種類選擇多!生意很好請先訂位~啤酒無限喝!@T漁先生美/攝影/親子/民宿/旅遊
1,2013/09/24,999,【TJ】台北*公館。瓦崎Watch燒烤火鍋吃到飽*399平價燒肉火烤兩吃
2,2022/08/29,4.5,太陽蕃茄拉麵站前本店 - 濃郁番茄起司湯頭，體貼的日式服務
2,2022/07/17,4.5,太陽蕃茄拉麵-台北車站站前本店，番茄與雞骨高湯，健康與創意的日式拉麵店
2,2019/04/30,4.0,太陽起士拉麵👍👍👍蕃茄湯頭濃郁，上面撒滿起司和細麵mix很好吃👍套餐裡的特製炸雞，汁嫩美味好吃大推😋😋
2,2018/04/05,5.0,一百！！！番茄味道很濃很好吃😋
2,2022/06/07,999,【台北車站美推薦】太陽蕃茄拉麵 來自日本東京台灣本店！兼顧美味美容健康的好吃拉麵
2,2021/08/31,4.0,日本拉麵大賽第七名的太陽番茄拉麵，有真材實料的濃郁番茄湯底，還有態度良好的服務！
2,2018/08/30,4.5,1人餐桌-太陽蕃茄拉麵-太陽のトマト麺-站前本店健康蔬新樂活
2,2018/06/03,999,中正-太陽蕃茄拉麵
2,2018/05/10,999,台北車站濃濃的太陽蕃茄拉麵/起司拉麵@加大免費@素餐點
2,2018/02/27,3.5,太陽蕃茄拉麵，台北車站，湯頭多樣味濃卻不膩的好吃拉麵
2,2017/12/15,4.5,太陽番茄起司拉麵（寬麵）很不錯！而且可以選擇半鹽吃起來剛剛好不會過鹹起司融化配上麵條很順口好吃～但是配菜我是選涼拌豆腐我自己就沒有很喜歡了
2,2017/03/25,4.0,第一次吃選擇咖喱飯番茄融入咖喱很特別份量大到吃不完，可以搭配小菜選擇很多，附有熱茶
2,2016/11/06,4.0,太陽起司番茄拉麵套餐+可樂餅 泡菜蕃茄湯頭很有特色 加起司很配麵有點軟 但有三百塊的價值
2,2016/05/20,999,［拉麵］太陽蕃茄拉麵站前本店｜台北中正區｜台北車站
2,2014/11/04,999,太陽蕃茄拉麵(站前店)-濃厚番茄湯底X起司勾勾纏和風義式拉麵
2,2014/07/01,999,*太陽蕃茄拉麵(太陽のトマト麺)(站前店)*有創意的拉麵(台北車站、拉麵、套餐)(近台北車站)
2,2014/05/06,999,太陽番茄拉麵
2,2014/03/13,999,《台北車站美》太陽蕃茄拉麵 – 超濃郁的番茄起司拉麵，清爽美味!
2,2013/09/29,999,太陽蕃茄拉麵(太陽のトマト麺Taiwan)-台北/中正/台北車站
2,2013/09/22,999,日義合併拉麵新概念☆太陽蕃茄拉麵
2,2013/09/18,999,太陽蕃茄拉麵~原來拉麵也能配起司呢
2,2013/08/04,999,太陽蕃茄拉麵 -- 有滑蛋就是不一樣~!
2,2013/08/01,999, 鬆餅母女覓趣@Taitoma 太陽番茄拉麵(站前店)
2,2013/05/24,999,健康又美味的另類拉麵。太陽蕃茄拉麵 (太陽のトマト麺 Taiwan) / 台北車站
2,2013/01/23,999,太陽的蕃茄麵 太陽のトマト麺＊與眾不同的和風義式拉麵
2,2013/01/21,999,捷運台北站M6 凱薩地下街 太陽番茄拉麵
2,2012/12/13,999,[] 台北 太陽蕃茄拉麵(太陽のトマト麺)
2,2012/11/20,999,台北車站 太陽蕃茄拉麵～日本人氣爽口健康拉麵登台
3,2022/08/29,999,青島排骨便當 立法院旁的人氣便當店 排骨飯好吃
3,2022/08/19,5.0,真的是肉厚到咬到嘴巴會痠的排骨飯，配菜是三樣青菜很健康
3,2018/09/28,4.0,大排長龍老字號便當超人氣魯排骨厚實美味-青島排骨
3,2017/08/29,4.0,排骨好吃
3,2017/02/19,999,青島排骨人氣通告便當！排骨大到hold住全場！善導寺美推薦
3,2016/08/01,999,超好吃的！
3,2015/12/20,999,【台北】：青島排骨♥人氣通告便當
4,2022/08/28,3.5,豬肝榮仔南機場直營店，清爽豬肝湯夏天也會喜歡的湯品。@哈比Ju
5,2022/08/27,5.0,很適合讀書休息的獨立書店
5,2018/08/11,999,青鳥書店|中正區。台北獨立書店咖啡館x不限時有插座（忠孝新生站／華山文創園區）
5,2017/04/20,4.0,【台北華山文創園區|咖啡廳】在書香中與乾燥花下品一杯咖啡✡青鳥Bleu&Book
5,2017/03/11,999,青鳥Bleu&Book，書、咖啡、乾燥花，隱身在華山文化園區裡的書店咖啡館「青鳥Bleu&Book」
5,2017/02/25,999,[忠孝新生美]青鳥Bleu&Book-在玻璃屋內的書店、也是間咖啡廳！充滿乾燥花，好美！(附完整菜單MENU)華山美/華山咖啡廳/台北不限時咖啡廳
5,2017/02/17,999,中山青鳥Bleu&Book充滿乾燥花的美麗書店‧咖啡廳‧靜謐的小空間
5,2016/11/29,999,✿青鳥Bleu&Book✿在書店喝咖啡!華山藝文特區二樓小桃花源~美麗靜謐又自由自在的空間!!
5,2016/11/22,999,書香伴隨著咖啡香的獨立書店~青鳥Bleu&Book
5,2016/11/17,999,青鳥Bleu&Book，獨立書店裡的咖啡館，這一次，尋找的不是咖啡甜點，而是人生的青鳥。台北華山
5,2016/10/12,999,全台北市最有氣質的書店│青鳥的白天與黑夜
6,2022/08/27,999,豆味行甜不辣 豆花，台北好吃甜不辣推薦
6,2022/05/25,999,被豆花耽誤的甜不辣老店，當地人就愛這一味！
6,2019/10/16,3.5,📍捷運中正紀念堂站———————#米粒食台北——————#銅板美食#甜不辣.今天天氣好適合來碗甜不辣🥺🥺-停好車後，聽到旁邊一群散步的阿姨指著豆味行說「我跟你搜！這家甜不辣超級給他好吃。」心想有這麼浮誇嗎？後來上網爬文才知道這是「賽門甜不辣」的徒弟出來開的啦～怪不得覺得口味有點像😂😂😂-🔸甜不辣💲60配料有：黑輪、甜不辣、油豆腐、菜頭、貢丸、炸餛飩。完食後可以裝免費的湯來喝噢❤️-☎️02235-8939🈺️週一-週六:5-2:00🈲️星期日🏠台北市南昌路一段64號🚇捷運中正紀念堂站2號出口步行約4鐘
6,2019/07/09,4.5,甜不辣還不錯
6,2022/04/17,999,豆味行，甜不辣、豆花冷熱甜湯，中正紀念堂站美(姊姊)
6,2021/12/21,999,豆味行：賽門甜不辣、阿明豆花、九份芋圓｜臺北小吃店 甜點店 捷運中正紀念堂站
6,2020/11/09,4.0,只賣甜不辣跟豆花選用九份在地手工芋圓 googlemap輕鬆破千則評論豆味行
6,2020/08/21,4.0,豆味行 - 中正紀念堂周邊，在地飄香二十多年老店，主打甜不辣與咕溜順口的豆花甜湯
6,2020/04/16,999,台北捷運中正紀念堂站。豆味行~甜不辣與甜點豆花
6,2020/02/26,999,豆味行~台北推薦好吃甜不辣豆花紅豆湯
6,2019/03/26,4.0,第一次來吃，好好吃，豆花也好吃
6,2019/03/26,999,台北小吃:豆味行甜不辣、白滑豆花Q彈好吃!多人推薦的老店美/中正紀念堂
6,2019/03/09,999,個人覺的這家比賽門高出一崁
6,2019/03/08,999,豆味行在地飄香數十年的甜不辣、豆花，中正紀念堂美小吃推薦
6,2018/06/13,999,豆味行-網路不少人推薦的美小吃店
6,2018/06/06,999,豆味行小有名氣的台式下午茶!甜不辣、綠豆湯、豆花等小吃任你選!【捷運中正紀念堂】
6,2018/05/01,999,台北中正區南昌街．豆味行甜不辣．薏仁綠豆湯清涼又消暑．南門市場金峰魯肉飯附近．
6,2017/04/04,4.0,理想的小點心。
6,2016/09/19,1.0,抱歉⋯
6,2014/01/22,999,吃甜不辣配豆花奇妙的組合-豆味行@捷運中正念堂站@南門市場
7,2022/08/27,999,凱撒飯店連鎖 「點亮希望」經典廣式月餅禮盒 「月來月旺」雙禮盒 早鳥75折優惠！
7,2022/08/23,999,2022最萌中秋禮盒『凱撒飯店』 萌虎手掌月餅、平安祈福發光禮盒、凱撒月餅早鳥價75折優惠
7,2022/05/30,999,凱撒飯店連鎖首推冰火雙端午禮超值且時尚的粽子禮
8,2022/08/27,999,B Line by A Train～白天就能喝的餐酒館
8,2022/02/24,4.0,A Train系列 – B Line by A Train／台北華山，白天有咖啡晚上有餐酒的A Train系列
8,2018/11/28,5.0,酒好喝，最愛mojito！特推義大利麵
8,2018/10/02,4.5,Niceplacetotalk
8,2019/04/16,999,有心沉淪，寂寞不寂寞都該喝的酒★BLinebyATrain華山週邊酒吧推薦
8,2019/02/03,5.0,BLinebyATrain|FridayNight，我們一起微醺吧！
8,2018/08/27,999,店員親切，環境裝潢雅緻，跟三五好友來吃飯或聊天喝酒吃點心都很適合，沙發很好坐！
8,2018/08/25,999,
8,2016/10/26,4.0,華山附近下班小酌的好地方，正餐比較不是強項，義大利麵和炒飯都少少。雞翅和薯片都很不錯，但一定要點酒配起來才對味，不然會覺得太鹹。整間酒吧氣氛很好，很適合三五好友微醺聊天～
8,2014/09/29,999,BLinebyAtrain：華山旁紐約金屬工業風酒吧推薦給女孩們超帥店員
8,2014/09/21,999,週三不加班BLINEBYATRAIN華山附近小酌酒吧
9,2022/08/27,999,就算藏身在巷弄，生意還是好到不行！蟬聯「米其林推薦」的潤餅，真的實至名歸！潤餅一捲$60，份量大到要用兩張餅皮才hold得住！（文中附MENU）吾旺再季
9,2022/05/05,4.0,吾旺再季｜以當天自製潤餅皮與豐富餡料 捲住米其林評審的胃｜南機場夜市
9,2019/12/04,4.5,和馬階醫院旁巷子裏的建國潤餅，是目前唯二值得一嚐再嚐的排隊潤餅。
9,2021/12/14,4.5,台北：南機場夜市台北2019、2020、2021米其林必比登推薦必吃美
9,2021/08/16,999,加了素排骨酥的潤餅夜市中的米其林必比登
9,2020/09/13,999,每日限量的現做爆餡潤餅，料好實在又新鮮，營業時間人潮排到擠爆
9,2020/08/22,999,吾旺再季潤餅捲專賣(原松青潤餅)｜南機場夜市美，2020米其林必比登推薦，菜單價位(捷運小南門站)
9,2020/04/22,999,吾旺再季潤餅(原松青潤餅)每天限量200個，米其林推薦的台北好吃潤餅｜芥末潤餅
9,2019/12/02,999,南機場松青潤餅2019必比登推薦夜市小吃排隊美
9,2019/04/08,999,台北美|松青潤餅。2019米其林必比登還沒攤人潮延伸五個店面長，一個銅板飽吃米其林！(小南門站)
9,2017/12/16,999,松青潤餅，南機場夜市美(姊姊)
10,2022/08/26,5.0,uPoke，夏威夷生魚飯，蛋白質份量多、配料鮮脆 @鯊魚大口咬
10,2022/08/18,999,uPoke，夏威夷生魚飯，公館美推薦
10,2022/04/24,4.5,這間是我很喜歡吃的一間店 我還介紹同事去吃 、喜歡是喜歡 但是 店員素質不夠好 …. 今天去買的很不舒服 因為莎拉醬汁 我跟小姐反應 她說 ：我們的量是固定的 我又跟他說 我說我常來但是今天的真的有點少 …她就回要不你可以再➕一份莎拉 醬 20元  我本來想說 算了 就這樣吧 但是走到一半 又覺得 味道不夠怎麼吃呀….於是我就又回頭回去跟他反應然後再請他幫我加沙拉我補$20這一次幫我加了很多…我就又有反應了你加這麼多我怎麼吃你剛剛已經加了我是因為覺得不夠才回來但是你要給我加那麼多 味道不是太重了嗎…小姐回我說：我們的量都是算好的  ….. 各位客倌們菜煮太淡 可以再調一下味道但是可以Double量調味嗎？ 你說我那盒飯吃的開心嗎…….
10,2022/07/19,5.0,台北：內用蕎麥麵、藜麥飯吃到飽，黑豆茶喝到飽
10,2022/07/05,4.5,uPoke夏威夷生魚飯｜台北公館美推薦。客製化健康餐內用蕎麥麵、蕎麥飯吃到飽！(菜單menu價錢)
10,2022/03/14,999,uPoke 夏威夷生魚飯｜比健康便當還好吃的夏威夷生魚飯內用竟然還有蕎麥麵與藜麥飯吃到飽
10,2022/03/14,999,uPoke夏威夷生魚飯水源門市，台北Poke推薦
10,2022/03/12,5.0,uPoke 夏威夷生魚飯，台大公館美推薦
10,2022/03/06,999,uPoke夏威夷生魚飯水源門市蕎麥麵藜麥飯吃到飽！想吃什麼自由組搭
10,2022/03/06,999,公館美推薦｜uPoke 夏威夷生魚飯｜偏者有福想吃什麼自己選，百元客製化精品沙拉
10,2022/03/05,999,【台北】公館美｜uPoke 夏威夷生魚飯水源店，鮪蝦迷卵雞添，健康美味超有梗夏威夷拌飯推薦
11,2022/08/26,999,3546冰淇淋｜台北車站ＣＰ值最高的冰淇淋店
11,2021/12/22,4.5,3546冰淇淋 (30 ICE CREAM 創始店)-台北Y區地下街好吃便宜的冰品
12,2022/08/26,999,公館龍潭豆花｜台大公館一帶只賣花生豆花的老店真的很強大
12,2022/08/16,4.5,台北：一年四季獨賣花生豆花這一味，最愛傳統豆花帶有焦香味
12,2020/05/16,4.0,店面裝潢很簡單只有幾張桌椅開放空間沒有冷氣翻桌率很快數十年來就只賣一種花生豆花豆花口感綿密帶有淡淡焦香味糖水的甜度配上碎冰就很剛好夏天到公館逛街必來一碗消暑
12,2016/11/09,999,豆花有碳燒ㄉ香氣
12,2022/04/24,999,龍潭豆花，公館必吃!只賣花生豆花的老店
12,2021/10/22,3.5,台北公館老字號豆花，只賣一種口味依舊超人氣，帶有傳統焦香味，店內店外永遠滿滿人潮不誇張-龍潭豆花
12,2021/02/20,999,公館龍潭豆花/這個豆花有焦味！？公館屹立不搖老店豆花！
12,2020/09/01,999,飄香數十年的豆花老店，從小吃到大的微焦香滋味綿密豆花。龍潭豆花【公館美】
12,2020/04/15,999,龍潭豆花｜獨特焦香老饕最愛｜捷運公館商圈老字號古早味傳統豆花
12,2019/05/23,999,台北公館。龍潭豆花~簡單好滋味
12,2019/05/11,4.5,龍潭豆花-古早味豆腐花公館商圈人氣店家飄焦香味的銅板美@台北公館
12,2016/10/29,4.0,還不錯
12,2016/06/29,999,龍潭豆花涼到心坎裡的古早味豆花公館夏日甜品必吃推薦！(小吃甜點冰品)
12,2016/06/04,999,台大公館美小吃＠我家涼麵、龍潭豆花、土司吐司
12,2016/06/01,999,[台北中正]傳統古早味的豆花 ♥『 龍潭豆花』♥ 不接受任何採訪的個性店家 @ ✎菜菜子的美手札ⓝⓞⓣⓔ 
12,2016/05/23,999,古早味龍潭豆花|有的焦香味的綿密豆花|公館商圈超人氣飯後甜點|台大校園美
12,2015/08/19,999,龍潭豆花。傳統花生豆花 /公館商圈/汀洲路
12,2015/02/21,999,公館的人氣店家-龍潭豆花@捷運公館站@台大
12,2014/11/10,999,龍潭豆花公館必吃美推薦迷人古早味
12,2013/09/02,999,龍潭豆花 -- 帶著微焦味的綿潤化口
13,2022/08/26,999,台北美｜肉多多火鍋(重南店)》樂多多集團美再一發！肉肉控必吃，炸多肉量及超湯頭，還有彭湃自助吧，超高CP值，讓肉多多來寵愛你的胃！
13,2022/07/29,5.0,火鍋第一品牌～肉粉FUN暑假，感恩回饋超殺半價5折，肉多多火鍋$399外帶餐，加元，多份主餐
13,2019/06/14,4.5,肉很讚
13,2022/07/21,999,肉粉FUN暑假 肉多多火鍋半價  台北火鍋  外帶餐只要$399 超狂多1元多1件 火鍋第一品牌樂多多集團!
13,2022/07/19,999,肉多多半價!外帶餐只要$399，加$元多一盤肉，人只要$200元在家輕鬆吃鍋!
13,2022/07/19,5.0,"肉多多火鍋 台北重慶南店,火鍋外帶推薦,近台大醫院站,樂多多集團,最歡樂最大火鍋集團,火鍋第一品牌,肉粉FUN暑假 肉多多半價,肉多多火鍋$399外帶餐"
13,2022/07/11,999,肉多多火鍋外帶只要399，最歡樂最大樂多多火鍋集團，肉粉FUN暑假肉多多半價！
13,2022/07/11,999,肉多多火鍋(台北重慶南店) 最歡樂最大火鍋集團 樂多多集團 肉粉FUN暑假 肉多多半價 $399外帶餐 
13,2022/07/07,5.0,火鍋第一品牌樂多多集團肉多多火鍋台北重慶南店/肉粉FUN暑假，肉多多半價/雙主餐$399外帶餐，加1元變3主餐，平均一人只要200元，吃好又吃飽！這樣的C/P值，是不是超狂？/
13,2022/06/08,5.0,火鍋外帶推薦｜肉多多外帶防疫套餐-優惠低於49折比吃便當便宜，加3元再加3盤肉，最歡樂最大火鍋品牌樂多多集團｜北投之家推薦台北市外帶美
13,2022/04/07,4.0,肉多多火鍋 台北重慶南店。火鍋第一品牌 旗下爆紅名店插旗北車商圈。268元起無限用近70種超豐富自助吧。捷運西門站
13,2022/01/07,999,全台最大火鍋集團樂多多旗下火鍋品牌，饌和牛無菜單創意鍋物登場！台北旗艦店限定，和牛泡芙、日本北海道A5和牛、一整隻麵包蟹端上桌！
13,2020/03/20,999,肉多多火鍋 新品項︱《小資精選2人套餐》，大盤肉加海鮮超划算；全新湯頭元氣上桌，蒜頭雞＆剝皮辣椒雞～到店自取的外帶4人餐《呷飽餐》資訊
13,2019/10/03,5.0,"肉多多火鍋台灣火鍋第一品牌-重慶南店-親民價格肉肉吃爽爽,新湯頭南洋綠咖哩和泰式酸辣"
13,2019/06/18,4.5,"肉多多火鍋-台北重慶南店~台灣火鍋第一品牌,貼心服務,生日節慶.朋友聚會最佳首選！"
13,2019/05/16,4.5,肉多多火鍋二代店重慶南店_貼心剝蝦服務！沒吃過肉多多；別說你吃過好吃的火鍋！｜生日肉蛋糕免費送/北車聚餐推薦『台北車站·台大醫院』
13,2019/05/14,4.0,肉多多二代店重慶南店服務堪比海底撈!粉紅店裝可愛超好拍，剝蝦涮肉服務貼心大升級，海陸套餐高CP值
13,2019/05/09,999,肉多多(重慶店)2.0｜比海底撈更厲害??二代店環境更舒適服務更到位，肉控不能錯過的超大份量海陸拼盤｜台北車站美｜捷運臺大醫院站美
13,2019/05/07,999,肉多多火鍋．都會叢林感全新二代店，肉盤份量十足又美味，服務更貼心!
14,2022/08/25,5.0,餐點美食雙月每一道都讓人很滿意，難怪他可以獲得米其林必比登連續多年的推薦，餐點品質控制得很好，而且就米其林美食來說價格超親民，帶著家人來用餐，每個人都是吃得心滿意足又超飽，是家吃過絕對會再三回訪的餐廳。
14,2022/08/05,999,雙月品社-濟南店-善導寺站及台大醫院週邊~米其林必比登推薦排隊美~
14,2022/06/10,5.0,雙月品社濟南店～排隊米其林美外吃得到！招牌蛤蠣雞湯、愛恨椒芝麵全部吃起來～雙月最新菜單(2022年5月)
14,2022/06/09,999,雙月品社 | 各店地點、電話及2022菜單
14,2022/05/16,5.0,濟南路美｜雙月品社濟南店-干貝燉雞湯、金目鱸魚湯，給自己與家人最好的燉湯料理｜米其林必比登&北投之家推薦台北市美餐廳
14,2022/02/12,4.0,雙月品社 濟南店 - 米其林必比登推薦的超人氣養生湯品，滿滿的好料堆成小山
14,2021/09/10,999,雙月品社 濟南店：吹風滷味、紅燒虱目魚肚、養生雞湯，GoShare外送到家箱｜臺北餐廳 捷運善導寺站 GoShare Select 挑剔指南 臺灣小吃
14,2021/04/03,999,台北•雙月品社（濟南店）的愛恨椒芝麵真是太美味了！
14,2021/03/08,999,雙月品社 濟南店｜台北超強的蛤蜊雞湯跟鱸魚湯連三年都有獲得米其林必比登推薦
14,2021/03/05,999,善導寺美『雙月品社濟南店』米其林必比登推薦/養生必喝湯品/愛恨椒芝麵
14,2021/03/05,5.0,雙月品社｜209米其林美推薦，冬天必吃的超豐富養身雞湯，用心又美味
14,2021/03/03,999,"雙月濟南店,金雙月,超好吃愛恨椒芝麵!!"
14,2021/03/01,999,雙月品社｜蟬聯3年米其林必比登、台北最強雞湯、元氣鱸魚湯、愛恨椒芝麵、菜單價位(捷運善導寺站)
14,2021/03/01,5.0,必比登美推薦，傳遞家溫度的養生雞湯料理，推薦必點愛恨椒芝麵及麻油瘦肉湯，另販售伴手禮禮盒，可宅配！雙月品社濟南店
14,2021/01/21,999,台大醫院美【雙月品社濟南店】台北魚湯推薦雞湯中藥滷味等養生美
14,2021/01/17,999,雙月品社.2020年末再訪
14,2020/12/20,5.0,雙月品社｜善導寺美 米其林必比登推薦｜濟南店盛大幕 人氣養生雞湯 油飯 吹風滷味必點 大推紅燒虱目魚皮 軟Ｑ好吃 
14,2020/12/06,5.0,雙月品社濟南店3年米其林必比登推介為家人做料理為出發點嚴選當日材產地新鮮直送台北美
14,2020/10/14,4.5,雙月品社米其林必比登推薦善導寺美鮮美鱸魚湯蒜泥鮮蚵必點
14,2020/08/18,5.0,善導寺美金雙月品社（濟南店）．溫補鱸魚湯．養生首選．月子餐．爆料的美味
14,2020/08/07,5.0,養身首選升級2.0
14,2020/07/30,999,"台北-雙月品社濟南店,,新幕湯品專門店,有限定菜單鱸魚湯,青島店走路三鐘"
14,2020/07/20,4.5,雙月濟南店-金雙月～主打新鮮產地直送的鱸魚湯，是米其林必比登雙月品社新的店
14,2020/07/20,5.0,養生湯首選/金雙月-濟南店“探病必買”“產後術後必吃”-文末附菜單
14,2020/07/13,5.0,金雙月雙月新店新推出鱸魚系列來台北必吃不能錯過
14,2020/06/17,5.0,雙月品社 濟南店  善導寺美  金雙月鱸魚湯、整片無刺鱸魚湯 台北鱸魚湯、雞湯推薦 菜單及魚湯價格 新店全新幕!
14,2020/06/16,999,金雙月品社善導寺美台北好喝魚湯推薦
14,2020/06/13,4.0,雙月品社:米其林必比登推薦 濟南新店養身飲-台北善導寺
15,2022/08/25,4.0,曼德樂泰式料理，公館商圈平價泰式餐廳，商業午餐只要130元！
15,2016/04/25,999,新幕春川辣炒雞雙人餐398元，公館新幕韓武鍋韓式料理【捷運公館/台大】。韓武鍋菜單/台大周邊美/公館餐廳
16,2022/08/25,5.0,彼得好咖啡／捷運中正紀念堂站～南門市場平價餐點，三明治、可頌、早午餐、義大利麵、甜點都有
17,2022/08/25,4.5,#酒吧 #台北圈 #純愛小吃部
17,2021/06/09,4.0,欸這很純！充滿迷幻魅力的台味餐酒館-純愛小吃部
17,2021/03/26,4.0,台北公館｜純愛小吃部 - 睡飽再說｜AfterSleep
17,2021/03/25,999,霓虹閃爍月近人，暗藏春色的《純愛小吃部PureLoveDinerBar》公館台式餐酒吧
17,2021/03/23,4.0,這間很像做黑的小吃部 粉粉暗紅色的燈光擺設很有茄子蛋歌中的80年代餐廳場景模樣 @跳躍的宅男
17,2021/03/11,999,台北純愛小吃部｜臉紅心跳的台式餐酒館，今晚愛愛愛不完。–MENS0SLIFE
18,2022/08/25,999,螺波公館店，廣西柳州螺絲粉酸辣鮮香，廣式燒臘超無敵@鯊魚大口咬
18,2022/08/16,3.5,小螺波XIAO LUO BO公館店，愛吃螺螄粉的必吃！除了基本款還有聚寶盆可以選！
18,2022/08/13,999,小螺波公館店，廣西柳州螺絲粉推薦 (菜單)
18,2022/07/04,999,公館美「小螺波公館店」廣西柳州螺絲粉酸辣好吃，菜單價位
18,2022/06/21,4.5,小螺波螺螄粉，滿滿配料的聚寶盆，台大美推薦
18,2022/04/07,999,小螺波螺螄粉。超人氣螺螄粉，必點脆皮燒肉、香酥肥腸
18,2022/03/01,5.0,小螺波 XIAO LUO BO公館店酸辣粉專賣店，又酸又辣好吃不停歇，下課學生就來吃這家
18,2021/12/26,999,臺北市中正區-小螺波 XIAO LUO BO公館店
18,2021/10/09,999,小螺波公館店，廣西柳州螺絲粉超級好吃(菜單)
19,2022/08/25,999,台北喜來登大飯店早餐十二廚菜色法國吐司佐鮮奶油好棒
19,2022/04/06,999,十二廚自助餐廳晚餐、台北喜來登大飯店~龍蝦、雪蟹、黃金蟹、果燻肋眼牛排、生啤酒、精緻甜點~訂位、價格
19,2017/08/18,3.5,菜色選擇不多，口味還可以
19,2022/02/17,4.0,十二廚｜台北喜來登自助百匯～有龍蝦、雪蟹、和牛可樂餅和超豐盛甜點
19,2022/01/29,3.5,十二廚　台北喜來登大飯店吃到飽buffet、龍蝦半隻(菜色隨時更換官網為主) 
19,2021/10/02,999,十二廚自助餐廳~重營運!加拿大雪蟹、龍蝦、現切安格斯黑牛、海膽鮭魚卵丼，菜色豐富，讓人滿意!
19,2021/05/30,999,十二廚評價｜吃到飽｜喜來登改裝｜台北吃到飽Buffet｜價位｜優惠｜捷運善導寺站
19,2021/05/05,999,Kitchen 12 十二廚-喜來登自助吧吃到飽｜價格優惠、改裝更澎湃 
19,2021/01/22,4.5,龍蝦和牛吃到飽，米其林請客樓、辰園也能吃到!!台北喜來登大飯店十二廚
19,2020/12/18,999,00台北喜來登大飯店十二廚Kitchen1攻略，超狂的海鮮、LV等級甜點，還有必吃牛排
